ActorAppear,ActorIndicator,Coef,Variable
1,1,0.0398709213546,Bailee Madison
1,1,0.026012347447,Balázs Koós
1,1,-0.0136145637374,Barbara James Smith
1,1,-0.0384889781274,Barbra Streisand
1,1,0.0465529984414,Basil Harris
1,1,0.0195146364295,Bebe Neuwirth
1,1,0.032740002462,Ben Carr
1,1,0.0482785470223,Ben Chaplin
1,1,-0.0195737880218,Ben Falcone
1,1,-0.030943891978,Ben Feldman
1,1,0.0345958684004,Ben Foster
1,1,-0.0229009279758,Ben Miller
1,1,0.0551133607728,Ben Platt
1,1,0.0300973055445,Ben Shenkman
5,1,-0.0991284313307,Ben Stiller
1,1,-0.00129457635669,Benjamin Bratt
1,1,0.0371648297744,Beth Littleford
2,1,-0.0184448657825,Betty White
1,1,-0.0378250302716,Beverly D'Angelo
1,1,0.124336289805,Bill Duke
2,1,-0.0307845927312,Bill Hader
2,1,0.109822449038,Bill Murray
1,1,0.0312165421665,Bill Nighy
2,1,-0.0264510747076,Bill Pullman
1,1,0.124336289805,Bill Weeden
1,1,-0.000155505530644,Billy Crystal
1,1,0.0244556835558,Birdie M. Hale
1,1,0.0184028924864,Blake Benitez
1,1,0.0135502694763,Blake Clark
1,1,0.012113460088,Blake Shields
1,1,0.0165674904032,Blanche Baker
3,1,0.0119721909911,Blythe Danner
2,1,0.055857816017,Bob Balaban
1,1,-0.0190193140282,Bob Dishy
1,1,0.0184028924864,Bob Wiltfong
1,1,-0.00989367947237,Bonnie Hunt
1,1,0.0120147983201,Bonnie Somerville
1,1,0.00547689969788,Brad Garrett
6,1,0.0392706987897,Bradley Cooper
1,1,-0.0384889781274,Bradley Pickren
1,1,0.157148324532,Bradley Whitford
1,1,0.00418991681751,Brecken Palmer
2,1,-0.00676283880082,Breckin Meyer
2,1,-0.0578935414465,Bree Turner
1,1,-0.0485271573844,Brendan Penny
1,1,0.012113460088,Brendon Ryan Barrett
1,1,-0.138805499933,Brent Spiner
1,1,-0.0181621995538,Brett Cullen
1,1,-0.0416602329704,Brian Dennehy
1,1,0.0165514201462,Brian Doyle-Murray
1,1,-0.0429756768202,Brian George
1,1,-0.017642284873,Brian Hooks
1,1,-0.020039280755,Brian Kerwin
1,1,-0.0486772830815,Brian Kolodziej
1,1,0.0604139798236,Brian Price
1,1,-0.00806525090342,Brian White
1,1,0.00418991681751,Bridger Palmer
1,1,-0.0998925319718,Bridget Brown
1,1,0.0401229524719,Bridget Moynahan
1,1,-0.0260950358193,Bridgette Wilson-Sampras
