ActorAppear,ActorIndicator,Coef,Variable
1,1,-0.0154105473387,Donna Bullock
1,1,-0.00971193080111,Donna Murphy
2,1,-0.0560020335322,Dorian Missick
1,1,-0.144797470027,Douglas Booth
1,1,0.0481806257135,Dougray Scott
5,1,0.0649355536772,Drew Barrymore
1,1,-0.0482922224084,Dustin Hoffman
1,1,-0.0644118453798,Dwayne Adway
1,1,0.00987397707518,Dwight Howard
1,1,-0.00781159497847,Dwight Yoakam
1,1,0.00718452832634,Dylan Moran
1,1,0.0293205259287,Ebon Moss-Bachrach
2,1,0.0255333673474,Ed Begley Jr.
1,1,-0.270547557084,Eddie Griffin
1,1,0.0425980586185,Eddie Jemison
1,1,-0.00788822224374,Eddie Kaye Thomas
1,1,0.0198835926634,Edward Andrews
2,1,0.0552910360362,Edward Burns
2,1,0.0600812709841,Edward Herrmann
1,1,0.0865683386281,Edward Norton
1,1,-0.0340336239154,Efren Ramirez
1,1,-0.0410065575762,Eileen Atkins
1,1,0.0412503745132,Eileen Pedde
1,1,-0.00744044632354,Elaine Kao
1,1,-0.0448854268346,Elden Henson
1,1,0.0292177791635,Eli Wallach
2,1,0.0961583472271,Elijah Wood
1,1,-0.0291152965929,Elinor Donahue
1,1,0.0462486361066,Elisa Donovan
1,1,-0.0614291970042,Elisabeth Moss
1,1,-0.00886212085089,Elisabeth Waterston
1,1,-0.0154105473387,Elisha Cuthbert
1,1,-0.016237442103,Eliza Coupe
2,1,-0.0289975316132,Elizabeth Banks
1,1,0.0257862569418,Elizabeth Daily
1,1,0.00248617630959,Elizabeth Reaser
2,1,0.0127800238213,Ellen Albertini Dow
1,1,0.0317419993611,Ellen Barkin
1,1,0.00613600082612,Ellen Greene
1,1,0.0412503745132,Ellen Page
1,1,-0.0154105473387,Emile Hirsch
1,1,0.00763887092242,Emilio Mignucci
2,1,-0.00684324617581,Emily Blunt
1,1,0.0190972791454,Emily Hampshire
1,1,0.0106601042961,Emily Nelson
1,1,0.0292177791635,Emma Pritchard
4,1,-0.0212143276079,Emma Stone
1,1,0.0206317818518,Emma Thompson
1,1,-0.0645673520777,Emmanuelle Vaugier
1,1,0.0891242991296,Eric Axen
3,1,0.0162138750153,Eric Christian Olsen
1,1,-0.0452192274232,Eric Dane
1,1,-0.0269827341554,Eric Silver
1,1,0.0124814551456,Eric Winter
1,1,0.0376468346431,Erik Palladino
1,1,-0.0270489040729,Erin-Marie Dykeman
1,1,-0.0152228746562,Ernie Hudson
1,1,0.0503005992549,Ester Dean
2,1,0.0276499556548,Ethan Embry
2,1,0.0471634411679,Eugene Levy
1,1,-0.040865820749,Eva Longoria
1,1,0.0140734974233,Eva Mendes
1,1,-0.0985394855182,Evan Handler
1,1,-0.0360763451693,Evelina Turen
1,1,-0.0157187015676,Ewen Bremner
1,1,-0.0356280705357,Faith Prince
1,1,-0.0489967134813,Faizon Love
1,1,-0.0341496140772,Falk Hentschel
1,1,-0.0268762930379,Fatso-Fasano
1,1,-0.02316930821,Faye Grant
1,1,0.00597747679996,Felicity Huffman
1,1,-0.0243477770862,Felicity Montagu
1,1,-0.144797470027,Felix Dayan
1,1,-0.0011106872061,Ferron Guerreiro
1,1,0.00737082480384,Fiona Choi
1,1,0.0439481473949,Fiona Lane
1,1,0.0601639833163,Fionnula Flanagan
1,1,-0.00189106286436,Forest Whitaker
2,1,-0.0785191121898,Frances Conroy
1,1,0.0383884716344,Frances Fisher
2,1,0.0866962222722,Frances McDormand
1,1,-0.0022735294565,Frank Harper
1,1,0.0239380532006,Frankie Faison
1,1,0.0256761388947,François Cluzet
1,1,-0.0226150495781,Fred Armisen
1,1,0.0146437957458,Fred Ewanuick
1,1,0.0378614516064,Fred Savage
2,1,-0.0442268976604,Fred Ward
4,1,-0.289466165269,Fred Willard
4,1,-0.0879625545192,Freddie Prinze Jr.
2,1,-0.00895632263097,Gabriel Macht
1,1,0.017441627635,Gabrielle Union
1,1,0.0156079945088,Gael García Bernal
1,1,0.0291828098737,Gailard Sartain
1,1,-0.0460026371187,Garry Marshall
1,1,-0.00512021199784,Gary Cole
1,1,0.0400212347566,Gary Owen
1,1,0.0182017950604,Gay Thomas Wilson
1,1,0.0198835926634,Gedde Watanabe
1,1,-0.0243477770862,Gemma Jones
1,1,-0.0133023819119,Geoff Pierson
1,1,0.0257491797483,Geoffrey Arend
1,1,-0.00509011479049,Geoffrey Rush
1,1,0.00613600082612,George Clooney
2,1,-0.0718505508446,George Segal
1,1,0.0209354909123,George Touliatos
1,1,-0.00971193080111,Georgina Chapman
4,1,-0.0135521897771,Gerard Butler
1,1,-0.00350472458978,Gerry Bednob
1,1,0.0336014180564,Gerry Robert Byrne
1,1,0.0146437957458,Giacomo Beltrami
1,1,0.0261894432636,Gina Gershon
2,1,-0.0184225939098,Ginnifer Goodwin
1,1,-0.0629200681675,Gio Perez
1,1,0.0156079945088,Giordano Formenti
1,1,-0.0645673520777,Glenn Fitzgerald
1,1,0.0328434613508,Glenn Walker Harris Jr.
1,1,-0.0069614417239,Glynis Johns
1,1,0.0307607450554,Goldie Hawn
1,1,-0.0222243379878,Grace Zabriskie
1,1,0.0106969799812,Grant Goodman
3,1,0.0811112936942,Greg Kinnear
1,1,0.0206317818518,Gregor Fisher
1,1,0.0260732568727,Gregory Itzin
1,1,-0.0452343851663,Greta Gerwig
1,1,-0.00143754847452,Gretchen Palmer
1,1,0.0633377946521,Griffin Gluck
1,1,0.0536559058409,Guillaume Gouix
1,1,-0.0137416490363,Haley Ramm
1,1,0.00737082480384,Halle Berry
1,1,0.0503005992549,Hana Mae Lee
2,1,-0.0215879760177,Hank Azaria
1,1,-0.0340336239154,Harland Williams
2,1,0.0250787560576,Harry Connick Jr.
1,1,0.00381622162612,Harry Dean Stanton
1,1,0.0198835926634,Haviland Morris
3,1,-0.0241824120982,Hayden Panettiere
2,1,-0.0482299119265,Hayes MacArthur
1,1,-0.14903411215,Haylie Duff
1,1,0.017441627635,Heath Ledger
1,1,0.0383884716344,Heather Ann Nurnberg
4,1,-0.0525458332344,Heather Burns
1,1,-0.00773654918214,Heather Emmanuel
1,1,0.0293205259287,Heather Goldenhersh
1,1,-0.0157542822287,Heather Locklear
2,1,-0.0743345240161,Hector Elizondo
1,1,0.0257862569418,Heidi Holicker
1,1,0.0425980586185,Heidi Sulzman
1,1,0.0206317818518,Heike Makatsch
1,1,-0.023239189706,Helen Hunt
1,1,0.00597747679996,Helen Mirren
1,1,0.00718452832634,Henry Goodman
1,1,-0.0769308419088,Herbert W. Ankrom
3,1,-0.157543921672,Hilary Duff
1,1,0.0132155216882,Hilary Pingle
1,1,0.0261894432636,Hilary Swank
2,1,0.0287317597336,Holland Taylor
1,1,-0.0644118453798,Hollis Hill
1,1,-0.0225014997809,Holly Hunter
1,1,-0.0715562560763,Horatio Sanz
1,1,-0.0226150495781,Hugh Dancy
7,1,-0.0489266125955,Hugh Grant
1,1,0.0317419993611,Hugh Jackman
1,1,-0.050909671278,Hugh M. Hefner
1,1,0.0653618441578,Hunter Parrish
1,1,0.0214507156878,Ian McElhinney
1,1,0.0293767018754,Iben Hjejle
1,1,-0.0356280705357,Illeana Douglas
1,1,-0.0360763451693,Imogen Poots
1,1,0.0328434613508,Ione Skye
1,1,-0.0104565540705,Iris Apatow
4,1,-0.0506520698057,Isla Fisher
1,1,-0.0579332732714,Ivan Sergei
1,1,0.0156079945088,Ivana Lotito
2,1,0.0321263548862,Ivana Milicevic
1,1,0.183658074599,J. Kyle Manzay
1,1,0.0326168583137,J.B. Smoove
2,1,0.0401396873071,J.K. Simmons
2,1,0.0585944810389,Jack Black
2,1,0.0067462731071,Jack Carpenter
1,1,0.0244747505929,Jack Davenport
1,1,0.0215026923108,Jack Davidson
1,1,-0.000994485135719,Jack Gilpin
1,1,0.00928982552267,Jack McBrayer
2,1,0.0134818280077,Jack Nicholson
1,1,-0.0069614417239,Jack Warden
2,1,0.0158126156626,Jacki Weaver
1,1,-0.00837369804593,Jackie Long
1,1,-0.0702578389562,Jacob Haines
1,1,-0.0154105473387,Jacob Young
1,1,-0.00159271188841,Jake Gyllenhaal
2,1,-0.00363725203042,Jake Johnson
1,1,0.0171721510624,James Brolin
1,1,0.00718452832634,James Dreyfus
1,1,-0.0011106872061,James Durham
1,1,-0.0243477770862,James Faulkner
1,1,-0.0272550317623,James Fleet
1,1,-0.00886212085089,James Fox
1,1,0.00515274534867,James Franco
1,1,0.0260732568727,James Gammon
1,1,0.0261894432636,James Marsters
1,1,0.0562231477651,James McCaffrey
1,1,0.00987397707518,James Pickens Jr.
1,1,0.0380185755956,James Read
1,1,0.0712251506458,James Rebhorn
1,1,-0.0154105473387,James Remar
1,1,0.00381622162612,James Spader
1,1,0.0106969799812,James Tupper
1,1,-0.0306970921972,James Wolk
2,1,0.0110039203419,Jamie Foxx
